Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
TTTM        ,  10.82 ,  8.93 ,  11.00 ,  9.84 ,  9.23 ,  7.50 ,  9.65 ,  8.17 ,  7.72 ,  9.07 ,  7.62 ,  7.19 ,  10.31 ,  10.99 
TTW         ,,,,,,,  4.67 ,  5.13 ,  4.48 ,  4.88 ,  5.33 ,  6.59 ,  4.58 ,  5.61 
TVI         ,  27.61 ,  24.73 ,  21.36 ,  24.11 ,  21.99 ,  23.33 ,  23.25 ,  23.58 ,  23.22 ,  15.81 ,  17.50 ,  15.23 ,  14.98 ,  14.47 
TVO         ,  3.56 ,  3.13 ,  2.78 ,  3.50 ,  3.76 ,  3.03 ,  2.10 ,  2.65 ,  3.32 ,  2.64 ,  2.63 ,  2.32 ,  3.74 ,  4.67 
TWP         ,  208.81 ,  8.33 ,  5.27 ,  5.86 ,  6.55 ,  5.83 ,  8.06 ,  8.63 ,  7.81 ,  7.63 ,  7.62 ,  7.79 ,  7.95 ,  8.50 
TWZ         ,,,,  5.04 ,  5.08 ,  5.82 ,  6.10 ,,  4.79 ,  4.40 ,  4.43 ,  4.64 ,  5.33 ,  6.53 
TYCN        ,,  5.70 ,  8.79 ,  8.23 ,  6.47 ,  4.80 ,  4.44 ,  6.00 ,  5.68 ,  4.27 ,  3.83 ,  4.02 ,  3.83 ,  4.44 
UAC         ,,,,,,,,,  9.61 ,  8.57 ,  10.89 ,  11.71 ,  12.47 ,  13.68 
UBIS        ,,,,,,  17.97 ,  18.66 ,  20.30 ,  20.46 ,  18.29 ,  19.90 ,  21.52 ,  23.86 ,  23.05 
UEC         ,,,,  9.18 ,  7.63 ,  5.93 ,  6.63 ,  8.00 ,  10.52 ,  9.03 ,  7.30 ,  9.92 ,  9.91 ,  12.35 
UKEM        ,,,,,  6.07 ,  6.29 ,  6.47 ,  8.08 ,  7.29 ,  6.94 ,  6.84 ,  6.82 ,  7.07 ,  8.89 
UMI         ,  15.34 ,  15.04 ,  14.95 ,  13.88 ,  17.11 ,  14.79 ,  15.16 ,  14.59 ,  13.71 ,  13.78 ,  13.59 ,  17.34 ,  16.52 ,  26.34 
UMS         ,,,  12.72 ,  12.82 ,  13.89 ,  11.61 ,  11.73 ,  12.43 ,  11.45 ,  12.04 ,  13.96 ,  20.05 ,  36.24 ,  26.04 
UNIQ        ,,,,,,  8.78 ,  11.69 ,  6.88 ,  7.20 ,  9.01 ,  12.38 ,  7.52 ,  7.70 ,  6.61 
UOBKH       ,,,,  18.82 ,  17.64 ,  17.83 ,  24.73 ,  29.59 ,  59.19 ,  53.77 ,  62.32 ,,  55.57 ,  58.85 
UP          ,  11.08 ,  7.57 ,  8.98 ,  7.88 ,  8.95 ,  12.05 ,  9.75 ,  13.58 ,  9.29 ,  9.75 ,,  10.05 ,  10.50 ,  10.27 
UPF         ,  4.59 ,  0.17 ,  4.21 ,  4.32 ,  3.67 ,  8.71 ,  7.78 ,  8.92 ,  8.80 ,  7.97 ,  9.85 ,  11.75 ,  11.54 ,  12.24 
UPOIC       ,  11.41 ,  15.27 ,  12.92 ,  18.53 ,  13.42 ,  11.18 ,  6.68 ,  9.31 ,  11.71 ,  10.31 ,  6.48 ,  7.05 ,  8.26 ,  6.53 
UT          ,  6.00 ,  6.57 ,  6.23 ,  6.58 ,  6.50 ,  13.36 ,  13.25 ,  13.83 ,  10.32 ,  5.87 ,  12.43 ,  13.40 ,  10.20 ,  10.94 
UTP         ,,,  5.28 ,  4.07 ,  4.62 ,  3.70 ,  3.79 ,  4.08 ,  3.29 ,  3.54 ,  3.57 ,  3.38 ,  3.61 ,  4.00 
UV          ,  12.63 ,  15.30 ,  11.43 ,  9.90 ,  6.94 ,  7.71 ,  14.46 ,  14.38 ,  12.67 ,  12.98 ,  16.25 ,  17.34 ,  20.51 ,  18.76 
UVAN        ,,  6.44 ,  5.99 ,  7.31 ,  5.92 ,  3.52 ,  3.04 ,  4.45 ,  4.28 ,  2.87 ,  3.67 ,  4.17 ,  4.35 ,  5.85 
VARO        ,  3.88 ,  3.85 ,  2.80 ,  3.13 ,  2.57 ,  2.29 ,  2.84 ,  4.08 ,  3.39 ,  3.82 ,  4.12 ,  4.89 ,  4.57 ,  5.09 
VIBHA       ,  22.35 ,  19.97 ,  17.73 ,  19.37 ,  19.52 ,  17.12 ,  18.35 ,  15.74 ,  15.39 ,  17.24 ,  14.72 ,  13.95 ,  13.93 ,  13.84 
VNG         ,  11.02 ,  13.87 ,  13.97 ,  16.78 ,  16.37 ,  16.83 ,  18.64 ,  18.11 ,  15.27 ,  13.60 ,  14.42 ,  15.28 ,  14.05 ,  14.37 
VNT         ,  10.53 ,  9.87 ,  8.52 ,  8.57 ,  8.58 ,  6.59 ,  6.25 ,  6.60 ,  6.73 ,  6.46 ,  7.05 ,  7.26 ,  6.67 ,  7.08 
VTE         ,,,,,,,,,,  9.86 ,  10.44 ,  12.58 ,  21.26 ,  19.27 
WACOAL      ,  13.44 ,  13.06 ,  14.06 ,  13.68 ,  13.77 ,  15.76 ,  16.70 ,  17.08 ,  18.80 ,  17.01 ,  15.97 ,  18.64 ,  19.16 ,  19.00 
WAVE        ,  27.80 ,  22.37 ,  25.38 ,  28.51 ,  22.81 ,  73.33 ,  60.95 ,  90.37 ,  43.10 ,  47.90 ,  41.86 ,  26.73 ,  42.20 ,  39.29 
WG          ,  10.17 ,  10.20 ,  9.03 ,  8.36 ,  8.35 ,  7.76 ,  9.15 ,  8.07 ,  8.18 ,  10.75 ,  9.28 ,  9.76 ,  11.82 ,  11.64 
WIN         ,  676.15 ,  47.57 ,  39.29 ,  72.05 ,  110.88 ,  60.23 ,  44.13 ,  65.54 ,  216.64 ,  90.56 ,,  75.76 ,  74.27 ,  45.25 
WORK        ,,,  19.91 ,  21.73 ,  22.54 ,  24.30 ,  25.67 ,  28.61 ,  26.79 ,  22.10 ,  22.74 ,  23.27 ,  30.04 ,  31.58 
WR          ,,  67.54 ,  96.74 ,  26.36 ,  30.59 ,  26.45 ,  24.99 ,  26.29 ,  16.84 ,,,,"  3,144.97 ",  87.72 
YCI         ,  17.61 ,  18.36 ,  16.69 ,  14.38 ,  12.30 ,  17.69 ,  18.43 ,  33.26 ,  27.39 ,  26.10 ,  24.23 ,  38.49 ,  36.21 ,  45.97 
YUASA       ,  15.50 ,  18.58 ,  18.52 ,  15.05 ,  18.90 ,  16.62 ,  17.83 ,  19.54 ,  18.22 ,  17.00 ,  16.54 ,  15.16 ,  17.38 ,  16.42 
ZMICO       ,  24.27 ,  10.90 ,  16.20 ,  28.70 ,  28.00 ,  34.56 ,  32.31 ,  159.04 ,  (232.92),  592.51 ,  122.13 ,  322.22 ,  124.99 ,  73.24 
BCH         ,,,  12.07 ,  11.28 ,  9.71 ,  10.78 ,  10.58 ,  10.15 ,  10.67 ,  10.22 ,  10.36 ,  12.76 ,  13.60 ,  14.83 
AMARIN      ,  22.71 ,  23.44 ,  16.41 ,  15.26 ,  13.97 ,  14.61 ,  13.36 ,  15.28 ,  14.60 ,  15.69 ,  14.52 ,  15.80 ,  19.06 ,  20.76 
GSTEL       ,,,,,  4.59 ,  3.77 ,  5.16 ,  12.27 ,  7.70 ,  5.25 ,  23.99 ,  33.79 ,  8.03 ,  7.64 
PJW         ,,,,,,,,,,,  8.97 ,  10.40 ,  11.73 ,  10.58 
VIH         ,,,,,,,,,,,  19.54 ,  17.53 ,  16.94 ,  16.59 
AAV         ,,,,,,,,,,,  5.35 ,  7.48 ,  7.59 ,  8.06 
FPI         ,,,,,,,,,,,  10.40 ,  10.44 ,  10.73 ,  10.49 
JMT         ,,,,,,,,,,,"  3,253.66 ","  2,860.42 ","  4,957.78 ","  1,107.41 "
WHA         ,,,,,,,,,,,  3.14 ,  1.86 ,  5.80 ,  9.91 
SNP         ,  25.34 ,  27.54 ,  0.75 ,  35.29 ,  36.31 ,  0.40 ,  36.50 ,  36.31 ,  35.31 ,  33.95 ,  34.50 ,  35.67 ,  38.28 ,  38.09 
UWC         ,,,,,,,,,,,  6.48 ,  16.87 ,  8.42 ,  11.64 
SRICHA      ,,,,,,,,,,,  11.31 ,  9.31 ,  7.74 ,  10.54 
TVD         ,,,,,,,,,,,  52.20 ,  58.11 ,  56.54 ,  49.41 
ANAN        ,,,,,,,,,,,  25.30 ,  23.29 ,  19.94 ,  20.17 
HOTPOT      ,,,,,,,,,,,  48.80 ,  53.34 ,  55.74 ,  49.78 
PPS         ,,,,,,,,,,,  25.43 ,  23.58 ,  24.68 ,  26.55 
TMC         ,,,,,,,,,,,  10.87 ,  17.94 ,  24.65 ,
TMILL       ,,,,,,,,,,,  7.24 ,  7.03 ,  8.29 ,  7.34 
BEAUTY      ,,,,,,,,,,,  43.84 ,  46.09 ,  41.48 ,  39.64 
ARROW       ,,,,,,,,,,,  11.92 ,  11.22 ,  10.54 ,  10.99 
DNA         ,,,,,,,,,,,  25.92 ,  29.47 ,  37.30 ,  82.08 
MPG         ,,,,,,,,,,,,,  41.79 ,  50.16 
ABC         ,  8.75 ,  8.50 ,  8.54 ,  8.73 ,  9.55 ,  10.60 ,  11.49 ,  11.72 ,  11.76 ,  9.49 ,  22.34 ,  29.91 ,  107.38 ,  117.40 
KKP         ,  51.38 ,  45.13 ,  45.94 ,  32.05 ,  29.27 ,  33.07 ,  34.27 ,  33.59 ,  46.94 ,  42.76 ,  41.03 ,  41.62 ,  47.45 ,  52.93 
WIIK        ,  12.29 ,  11.87 ,  14.14 ,  14.43 ,  12.84 ,  17.98 ,  15.64 ,  14.26 ,  21.14 ,  15.64 ,  13.73 ,  15.21 ,  15.52 ,  9.58 
AEC         ,  28.72 ,  17.59 ,  26.94 ,,  38.66 ,  32.74 ,  28.09 ,  46.39 ,,  86.21 ,  110.08 ,  230.50 ,  90.30 ,  94.85 
PRINC       ,,,,  9.86 ,  13.62 ,  29.14 ,  50.10 ,  42.10 ,  96.06 ,  59.27 ,  51.87 ,  40.13 ,  41.06 ,  38.98 
EFORL       ,,,,,,,,  41.92 ,  65.13 ,  38.43 ,  97.13 ,  24.66 ,  16.67 ,  16.13 
VGI         ,,,,,,,,,,,,  13.23 ,  13.52 ,  14.08 
AKP         ,,,,,,,,,,,,  15.23 ,  15.52 ,  16.33 
EA          ,,,,,,,,,,,,  4.98 ,  4.95 ,  5.90 
PPP         ,,,,,,,,,,,,  22.35 ,  21.91 ,  24.52 
ECF         ,,,,,,,,,,,,  16.68 ,  18.77 ,  18.95 
SANKO       ,,,,,,,,,,,,  13.82 ,  15.93 ,  15.37 
CHO         ,,,,,,,,,,,,  13.02 ,  12.60 ,  17.07 
CHG         ,,,,,,,,,,,,  12.93 ,  13.45 ,  13.50 
PTG         ,,,,,,,,,,,,  4.12 ,  4.65 ,  6.05 
MONO        ,,,,,,,,,,,,,,  35.90 
NOK         ,,,,,,,,,,,,  6.59 ,  6.74 ,  7.35 
CKP         ,,,,,,,,,,,,  7.30 ,  4.92 ,  5.10 
MC          ,,,,,,,,,,,,  30.34 ,  33.17 ,  37.28 
PACE        ,,,,,,,,,,,,  116.12 ,  130.15 ,  95.08 
AUCT        ,,,,,,,,,,,,  23.13 ,  16.74 ,  18.12 
M           ,,,,,,,,,,,,  50.58 ,  51.58 ,  52.90 
BKD         ,,,,,,,,,,,,  9.00 ,  7.38 ,  6.53 
SEAOIL      ,,,,,,,,,,,,  3.75 ,  3.99 ,  6.09 
CSS         ,,,,,,,,,,,,  8.28 ,  7.76 ,  9.59 
NYT         ,,,,,,,,,,,,  10.73 ,  11.44 ,  11.10 
WINNER      ,,,,,,,,,,,,  14.95 ,  14.41 ,  14.80 
THREL       ,,,,,,,,,,,,  2.59 ,  2.47 ,  3.01 
FVC         ,,,,,,,,,,,,  26.14 ,  22.65 ,  24.13 
BJCHI       ,,,,,,,,,,,,  8.15 ,  7.72 ,  6.53 
MEGA        ,,,,,,,,,,,,  31.79 ,  32.12 ,  34.21 
GCAP        ,,,,,,,,,,,,  35.44 ,  34.82 ,  38.89 
SPVI        ,,,,,,,,,,,,  8.53 ,  9.77 ,  11.33 
OCEAN       ,,,,,,,,,,,,  24.40 ,  26.23 ,  30.52 
GEL         ,  15.86 ,  13.22 ,  11.82 ,  12.26 ,  10.54 ,  11.06 ,  24.18 ,  25.01 ,  20.02 ,  24.00 ,  18.52 ,  12.36 ,  7.88 ,  14.27 
SMG         ,  29.98 ,  27.33 ,  27.99 ,  20.69 ,  24.94 ,  21.71 ,  18.86 ,  29.69 ,  21.28 ,  5.85 ,  4.75 ,  5.67 ,  6.05 ,  8.85 
POLAR       ,  10.49 ,  9.62 ,  13.71 ,  74.92 ,,  9.90 ,  16.75 ,  50.76 ,  34.87 ,  26.82 ,  91.49 ,  70.01 ,  38.12 ,  43.72 
BIG         ,  20.60 ,  19.63 ,  16.80 ,  21.33 ,  25.59 ,  21.68 ,  72.41 ,  35.92 ,  33.21 ,  52.66 ,  27.66 ,,  20.77 ,  17.26 
PRAKIT      ,  48.20 ,  42.87 ,  45.26 ,  45.72 ,  42.81 ,  45.41 ,  58.65 ,  41.07 ,  40.34 ,  42.75 ,  29.11 ,  56.01 ,  38.30 ,  40.39 
BDMS        ,  28.34 ,  27.65 ,  29.20 ,  33.61 ,  32.05 ,  22.77 ,  22.33 ,  20.56 ,  20.20 ,  20.51 ,  19.72 ,  21.45 ,  20.72 ,  20.41 
PK          ,  7.48 ,  7.00 ,  7.18 ,  6.15 ,  5.13 ,  6.77 ,  9.39 ,  14.49 ,  13.57 ,  12.02 ,  11.15 ,  15.78 ,  14.49 ,  19.67 
U           ,  193.70 ,  50.35 ,  45.83 ,  105.74 ,  181.73 ,  103.79 ,  139.57 ,  167.92 ,  195.72 ,  204.52 ,  219.86 ,  108.62 ,  107.16 ,  54.16 
NPP         ,  5.13 ,  6.72 ,  8.45 ,  9.55 ,  10.49 ,  10.04 ,  14.89 ,  30.27 ,  30.13 ,  15.49 ,  24.09 ,  24.95 ,  49.63 ,  42.06 
NEWS        ,,,  29.27 ,  29.90 ,  45.05 ,  46.95 ,  46.99 ,  81.18 ,  88.26 ,  78.83 ,  79.57 ,  84.14 ,  129.19 ,  121.51 
S           ,,,,,,  12.48 ,  26.58 ,  11.44 ,  9.63 ,  8.63 ,  14.94 ,  16.81 ,  106.56 ,  42.97 
THE         ,,,,,,  0.94 ,  0.91 ,  1.05 ,  1.00 ,  0.94 ,  0.78 ,  1.57 ,  1.37 ,  1.08 
COL         ,,,,,,,,,,,  24.46 ,  24.05 ,  25.43 ,  26.76 
GIFT        ,,,,,,,,,,  6.49 ,  5.58 ,  6.86 ,  6.17 ,  8.06 
UREKA       ,,,,,,,,,,,,  21.10 ,  27.95 ,  30.96 
KTIS        ,,,,,,,,,,,,,  16.99 ,  17.40 
PCSGH       ,,,,,,,,,,,,,  4.32 ,  4.19 
SUTHA       ,,,,,,,,,,,,,  20.35 ,  20.70 
OTO         ,,,,,,,,,,,,,  8.44 ,  6.72 
AIE         ,,,,,,,,,,,,,  2.64 ,  3.13 
LIT         ,,,,,,,,,,,,,  59.69 ,  60.35 
AJD         ,,,,,,,,,,,,,  29.34 ,  34.03 
RWI         ,,,,,,,,,,,,,  7.66 ,  9.78 
TSR         ,,,,,,,,,,,,,  67.14 ,  68.16 
ICHI        ,,,,,,,,,,,,,  16.58 ,  18.14 
AIRA        ,,,,,,,,,,,,,  63.03 ,  77.47 
TAE         ,,,,,,,,,,,,,  1.98 ,  1.85 
PCA         ,,,,,,,,,,,,,20.15,19.88
CCN         ,,,,,,,,,,,,,17.07,19.85
SAWAD       ,,,,,,,,,,,,,56.00,55.12
RICHY       ,,,,,,,,,,,,,13.59,24.44
PDG         ,,,,,,,,,,,,,6.88,7.04
SAPPE       ,,,,,,,,,,,,,24.17,27.54
TAKUNI      ,,,,,,,,,,,,,6.41,6.33
XO          ,,,,,,,,,,,,,20.70,20.84
LDC         ,,,,,,,,,,,,,11.04,15.35
SMART       ,,,,,,,,,,,,,8.02,10.01
CBG         ,,,,,,,,,,,,,17.11,19.09
FSMART      ,,,,,,,,,,,,,11.93,10.42
BA          ,,,,,,,,,,,,,14.11,14.99
SPA         ,,,,,,,,,,,,,21.44,13.83
WP          ,,,,,,,,,,,,,4.05,4.06
TSE         ,,,,,,,,,,,,,14.87,68.26
BRR         ,,,,,,,,,,,,,11.76,12.37
MTLS        ,,,,,,,,,,,,,0.86,0.28
NCL         ,,,,,,,,,,,,,14.54,18.53
FIRE        ,,,,,,,,,,,,,14.65,17.72
JSP         ,,,,,,,,,,,,,10.32,12.30
VPO         ,,,,,,,,,,,,,12.97,11.99
KCM         ,,,,,,,,,,,,,20.35,20.09
PSTC        ,,,,,,,,,,,,,22.79,22.57
DCORP       ,,,,,,,,,,,,16.00,16.22,94.24
ACC         ,,,5.94,11.54,21.74,20.60,39.08,,50.61,66.72,86.66,,49.35,90.80
TU          ,10.85,11.13,10.70,10.70,10.47,9.52,8.58,9.14,8.54,9.00,8.90,9.07,9.91,10.16
TT          ,48.22,53.87,93.45,78.78,65.31,69.50,57.69,49.22,48.99,45.24,30.00,29.03,42.62,30.86
VI          ,5.08,5.35,6.76,26.84,20.58,20.63,20.28,29.69,24.29,37.15,142.08,176.30,64.85,67.14
FER         ,7.63,7.50,5.77,3.51,2.88,3.53,4.18,6.02,6.26,5.18,8.59,7.10,10.39,22.37
GREEN       ,,,,14.17,16.12,36.90,50.47,50.29,157.67,295.44,68.88,67.51,101.43,915.87
T           ,,,,,8.63,7.80,6.67,12.24,5.36,5.71,5.37,8.84,25.73,18.25
UPA         ,,,,,,,,,34.73,248.41,696.71,2426.34,310.76,129.28
TFG         ,,,,,,,,,,,,,,5.22
PMTA        ,,,,,,,,,,,,,,7.51
CGH         ,,,,,,,,,,,,,,91.69
NDR         ,,,,,,,,,,,,,,8.73
TPCH        ,,,,,,,,,,,,,,15.53
EPG         ,,,,,,,,,,,,,,16.88
PLANB       ,,,,,,,,,,,,,,14.03
SCN         ,,,,,,,,,,,,,,8.92
S11         ,,,,,,,,,,,,,,32.91
PLAT        ,,,,,,,,,,,,,,21.68
SLP         ,,,,,,,,,,,,,,19.11
TVT         ,,,,,,,,,,,,,,16.86
GPSC        ,,,,,,,,,,,,,,2.99
ORI         ,,,,,,,,,,,,,,20.11
DAII        ,,,,,,,,,,,,,,30.56
HPT         ,,,,,,,,,,,,,,21.03
BR          ,,,,,,,,,,,,,,8.76
ASEFA       ,,,,,,,,,,,,,,11.89
WICE        ,,,,,,,,,,,,,,15.76
AMATAV      ,,,,,,,,,,,,,,13.96
COM7        ,,,,,,,,,,,,,,10.25
PIMO        ,,,,,,,,,,,,,,13.87
ATP30       ,,,,,,,,,,,,,,10.73
TKN         ,,,,,,,,,,,,,,21.25
JWD         ,,,,,,,,,,,,,,16.84
KOOL        ,,,,,,,,,,,,,,39.55
LPH         ,,,,,,,,,,,,,,14.06
J           ,,,,,,,,,,,,,,11.98
TWPC        ,,,,,,,,,,,,,,13.48
SCI         ,,,,,,,,,,,,,,6.55
RP          ,,,,,,,,,,,,,,10.61
SR          ,,,,,,,,,,,,,,9.30
TNP         ,,,,,,,,,,,,,,8.43
SPRC        ,,,,,,,,,,,,,,0.68
TACC        ,,,,,,,,,,,,,,22.13
K           ,,,,,,,,,,,,,,13.53
