Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
WIN         ,  -   ,  -   ,  0.04 ,  0.29 ,  0.23 ,  0.24 ,  0.19 ,  0.20 ,  1.03 ,  1.08 ,,  0.80 ,  0.74 ,  0.37 
WORK        ,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.01 ,  0.01 ,  0.03 ,  0.27 ,  1.74 ,  0.81 
WR          ,,  1.55 ,  (1.53),  (0.00),  (1.20),  -   ,  (1.10),  (1.05),  4.25 ,  0.03 ,  0.01 ,  0.04 ,  0.04 ,  0.00 
YCI         ,  0.32 ,  0.01 ,  0.27 ,  0.24 ,  0.11 ,  0.33 ,  0.92 ,  1.03 ,  1.32 ,  2.45 ,  6.39 ,  (4.49),  (2.13),  (1.77)
YUASA       ,  0.42 ,  0.35 ,  0.52 ,  1.23 ,  1.82 ,  3.04 ,  3.76 ,  2.15 ,  1.00 ,  0.74 ,  0.28 ,  0.21 ,  0.38 ,  0.24 
ZMICO       ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
BCH         ,,,  0.59 ,  0.41 ,  0.28 ,  0.32 ,  0.23 ,  0.18 ,  0.34 ,  0.35 ,  0.57 ,  1.07 ,  1.02 ,  1.04 
AMARIN      ,  -   ,  0.00 ,  -   ,  -   ,  0.01 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.01 ,  0.00 ,  1.58 ,  2.30 
GSTEL       ,,,,,  0.42 ,  0.35 ,  0.37 ,  0.50 ,  0.36 ,  0.49 ,  0.47 ,  0.20 ,  0.33 ,  0.64 
PJW         ,,,,,,,,,,,  0.25 ,  0.82 ,  0.94 ,  0.84 
VIH         ,,,,,,,,,,,  0.27 ,  0.20 ,  0.32 ,  0.30 
AAV         ,,,,,,,,,,,  0.10 ,  0.42 ,  0.62 ,  0.70 
FPI         ,,,,,,,,,,,  1.05 ,  1.19 ,  1.13 ,  1.15 
JMT         ,,,,,,,,,,,  -   ,  -   ,  -   ,  -   
WHA         ,,,,,,,,,,,  1.18 ,  1.08 ,  2.01 ,  2.55 
SNP         ,  0.02 ,  0.00 ,  0.03 ,  0.04 ,  0.00 ,  0.00 ,  -   ,  0.01 ,  0.06 ,  0.07 ,  0.06 ,  0.03 ,  0.03 ,  0.01 
UWC         ,,,,,,,,,,,  0.13 ,  0.46 ,  0.26 ,  0.17 
SRICHA      ,,,,,,,,,,,  0.00 ,  0.00 ,  0.00 ,  0.00 
TVD         ,,,,,,,,,,,  1.01 ,  0.34 ,  0.62 ,  0.64 
ANAN        ,,,,,,,,,,,  0.44 ,  0.27 ,  1.11 ,  1.00 
HOTPOT      ,,,,,,,,,,,  0.55 ,  0.62 ,  0.64 ,  0.77 
PPS         ,,,,,,,,,,,  0.01 ,  0.00 ,  0.00 ,  0.00 
TMC         ,,,,,,,,,,,  0.04 ,  0.58 ,  0.68 ,
TMILL       ,,,,,,,,,,,  0.40 ,  0.52 ,  0.83 ,  1.14 
BEAUTY      ,,,,,,,,,,,  0.01 ,  -   ,  -   ,  -   
ARROW       ,,,,,,,,,,,  0.15 ,  0.08 ,  0.04 ,  0.01 
DNA         ,,,,,,,,,,,  0.00 ,  0.03 ,  0.02 ,  0.01 
MPG         ,,,,,,,,,,,,,  0.00 ,  0.00 
ABC         ,  0.13 ,  0.30 ,  0.29 ,  0.24 ,  0.06 ,  -   ,  -   ,  -   ,  0.12 ,  0.27 ,  1.13 ,  0.34 ,  0.01 ,  0.00 
KKP         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
WIIK        ,  0.26 ,  0.65 ,  1.35 ,  1.40 ,  1.06 ,  0.93 ,  1.02 ,  0.61 ,  0.69 ,  0.87 ,  0.82 ,  0.71 ,  0.61 ,  0.64 
AEC         ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,  -   
PRINC       ,,,,  0.37 ,  1.84 ,  1.73 ,  1.20 ,  1.51 ,  0.89 ,  0.85 ,  0.90 ,  0.01 ,  0.01 ,  0.00 
EFORL       ,,,,,,,,  0.09 ,  0.10 ,  0.41 ,  0.02 ,  0.00 ,  3.68 ,  1.84 
VGI         ,,,,,,,,,,,,  -   ,  -   ,  0.29 
AKP         ,,,,,,,,,,,,  0.20 ,  0.13 ,  0.04 
EA          ,,,,,,,,,,,,  1.39 ,  2.04 ,  2.61 
PPP         ,,,,,,,,,,,,  1.67 ,  1.10 ,  0.96 
ECF         ,,,,,,,,,,,,  1.38 ,  1.49 ,  1.62 
SANKO       ,,,,,,,,,,,,  0.57 ,  0.67 ,  0.24 
CHO         ,,,,,,,,,,,,  0.69 ,  0.50 ,  1.13 
CHG         ,,,,,,,,,,,,  0.00 ,  0.01 ,  0.03 
PTG         ,,,,,,,,,,,,  0.35 ,  0.29 ,  0.36 
MONO        ,,,,,,,,,,,,,,  0.94 
NOK         ,,,,,,,,,,,,  -   ,  -   ,  0.17 
CKP         ,,,,,,,,,,,,  2.10 ,  1.89 ,  1.24 
MC          ,,,,,,,,,,,,  0.03 ,  0.04 ,  0.04 
PACE        ,,,,,,,,,,,,  1.55 ,  5.16 ,  6.99 
AUCT        ,,,,,,,,,,,,  0.02 ,  0.01 ,  -   
M           ,,,,,,,,,,,,  -   ,  -   ,  -   
BKD         ,,,,,,,,,,,,  0.05 ,  0.03 ,  0.01 
SEAOIL      ,,,,,,,,,,,,  -   ,  0.07 ,  0.92 
CSS         ,,,,,,,,,,,,  0.13 ,  0.09 ,  0.19 
NYT         ,,,,,,,,,,,,  0.00 ,  0.06 ,  0.05 
WINNER      ,,,,,,,,,,,,  0.22 ,  0.04 ,  0.14 
THREL       ,,,,,,,,,,,,  -   ,  -   ,  -   
FVC         ,,,,,,,,,,,,  0.07 ,  0.06 ,  0.02 
BJCHI       ,,,,,,,,,,,,  0.00 ,  0.00 ,  0.00 
MEGA        ,,,,,,,,,,,,  0.27 ,  0.14 ,  0.17 
GCAP        ,,,,,,,,,,,,  1.54 ,  2.16 ,  1.84 
SPVI        ,,,,,,,,,,,,  -   ,  -   ,  -   
OCEAN       ,,,,,,,,,,,,  0.29 ,  0.23 ,  0.25 
GEL         ,  (2.38),  9.02 ,  0.32 ,  0.33 ,  0.28 ,  0.21 ,  0.16 ,  0.29 ,  0.28 ,  0.01 ,  0.00 ,  0.00 ,  0.03 ,  0.02 
SMG         ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
POLAR       ,  0.82 ,  2.71 ,  (6.74),  (1.58),  (4.35),  1.50 ,  1.60 ,  3.26 ,  1.36 ,  1.71 ,  0.80 ,  0.27 ,  0.12 ,  0.12 
BIG         ,  2.31 ,  2.50 ,  2.05 ,  3.30 ,  11.78 ,  (4.88),  (1.47),  (1.20),  (1.07),  (0.98),  (0.98),  -   ,  0.98 ,  0.17 
PRAKIT      ,  -   ,  0.00 ,  -   ,  -   ,  0.01 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
BDMS        ,  0.67 ,  0.85 ,  0.70 ,  0.93 ,  1.23 ,  1.02 ,  0.92 ,  0.87 ,  0.69 ,  0.52 ,  0.53 ,  0.56 ,  0.67 ,  0.56 
PK          ,  1.23 ,  1.27 ,  1.63 ,  1.64 ,  1.57 ,  3.98 ,  36.72 ,  (1.30),  (1.70),  4.05 ,  1.57 ,  1.56 ,  0.86 ,  0.54 
U           ,  (1.32),  0.69 ,  1.14 ,  0.91 ,  1.00 ,  1.21 ,  34.34 ,  15.47 ,  1.77 ,  2.34 ,  0.08 ,  0.22 ,  0.21 ,  0.06 
NPP         ,  0.00 ,  0.00 ,  -   ,  0.61 ,  0.53 ,  -   ,  -   ,  0.07 ,  0.03 ,  -   ,  -   ,  0.03 ,  0.15 ,  0.07 
NEWS        ,,,  0.11 ,  0.10 ,  0.09 ,  0.06 ,  0.04 ,  0.01 ,  0.10 ,  0.02 ,  0.01 ,  0.01 ,  0.35 ,  0.00 
S           ,,,,,,  0.35 ,  0.40 ,  0.56 ,  1.08 ,  0.92 ,  0.59 ,  0.54 ,  0.67 ,  1.01 
THE         ,,,,,,  0.63 ,  0.71 ,  1.22 ,  1.65 ,  3.26 ,  3.85 ,  3.27 ,  3.00 ,  1.81 
COL         ,,,,,,,,,,,  0.00 ,  -   ,  -   ,  -   
GIFT        ,,,,,,,,,,  0.95 ,  0.63 ,  0.60 ,  0.00 ,  0.00 
UREKA       ,,,,,,,,,,,,  0.08 ,  0.11 ,  0.65 
KTIS        ,,,,,,,,,,,,,  0.62 ,  0.79 
PCSGH       ,,,,,,,,,,,,,  -   ,  -   
SUTHA       ,,,,,,,,,,,,,  0.30 ,  0.37 
OTO         ,,,,,,,,,,,,,  -   ,  -   
AIE         ,,,,,,,,,,,,,  0.22 ,  0.18 
LIT         ,,,,,,,,,,,,,  -   ,  -   
AJD         ,,,,,,,,,,,,,  1.99 ,  0.27 
RWI         ,,,,,,,,,,,,,  0.18 ,  0.00 
TSR         ,,,,,,,,,,,,,  0.16 ,  0.57 
ICHI        ,,,,,,,,,,,,,  0.32 ,  0.34 
AIRA        ,,,,,,,,,,,,,  -   ,  -   
TAE         ,,,,,,,,,,,,,  1.01 ,  0.85 
PCA         ,,,,,,,,,,,,,  0.26 ,  0.58 
CCN         ,,,,,,,,,,,,,  -   ,  -   
SAWAD       ,,,,,,,,,,,,,  -   ,  -   
RICHY       ,,,,,,,,,,,,,  0.31 ,  0.94 
PDG         ,,,,,,,,,,,,,  0.13 ,  -   
SAPPE       ,,,,,,,,,,,,,  0.00 ,  0.00 
TAKUNI      ,,,,,,,,,,,,,  0.11 ,  0.61 
XO          ,,,,,,,,,,,,,  0.01 ,  0.09 
LDC         ,,,,,,,,,,,,,  0.00 ,  0.08 
SMART       ,,,,,,,,,,,,,  0.13 ,  0.11 
CBG         ,,,,,,,,,,,,,  -   ,  -   
FSMART      ,,,,,,,,,,,,,  0.17 ,  0.13 
BA          ,,,,,,,,,,,,,  0.08 ,  0.10 
SPA         ,,,,,,,,,,,,,  0.12 ,  0.00 
WP          ,,,,,,,,,,,,,  0.62 ,  0.47 
TSE         ,,,,,,,,,,,,,  0.91 ,  0.19 
BRR         ,,,,,,,,,,,,,  1.43 ,  1.91 
MTLS        ,,,,,,,,,,,,,  -   ,  -   
NCL         ,,,,,,,,,,,,,  0.41 ,  1.05 
FIRE        ,,,,,,,,,,,,,  -   ,  -   
JSP         ,,,,,,,,,,,,,  0.45 ,  0.41 
VPO         ,,,,,,,,,,,,,  0.50 ,  0.53 
KCM         ,,,,,,,,,,,,,  0.25 ,  0.42 
PSTC        ,,,,,,,,,,,,,  0.57 ,  0.54 
DCORP       ,,,,,,,,,,,,  -   ,  0.03 ,  0.01 
ACC         ,,,  0.00 ,  -   ,  0.02 ,  -   ,  -   ,,  -   ,  -   ,  -   ,,  -   ,  0.04 
TU          ,  0.47 ,  0.67 ,  0.80 ,  0.81 ,  0.71 ,  1.08 ,  1.22 ,  0.75 ,  1.79 ,  1.63 ,  0.94 ,  1.09 ,  1.06 ,  0.85 
TT          ,  0.66 ,  1.22 ,  1.36 ,  0.96 ,  0.30 ,  0.01 ,  0.00 ,  0.01 ,  0.15 ,  1.08 ,  0.03 ,  0.01 ,  0.00 ,  0.07 
VI          ,  1.35 ,  4.71 ,- 2.80 ,- 1.26 ,- 1.24 ,- 1.23 ,- 1.21 ,- 1.09 ,- 1.06 ,- 0.93 ,- 0.94 ,- 0.97 ,- 0.93 ,  -   
FER         ,  0.39 ,  1.26 ,  0.69 ,  1.63 ,  1.84 ,  1.33 ,  1.38 ,  1.25 ,  1.34 ,- 1.55 ,  5.99 ,  4.11 ,  811.84 ,  0.18 
GREEN       ,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  0.00 ,  -   ,  0.08 
T           ,,,,,  0.09 ,  1.94 ,  3.04 ,  96.66 ,  125.20 ,  46.73 ,  2.31 ,  2.96 ,  81.36 ,  0.30 
UPA         ,,,,,,,,,  0.10 ,  0.31 ,  0.40 ,  0.08 ,  0.02 ,  0.03 
TFG         ,,,,,,,,,,,,,,  1.35 
PMTA        ,,,,,,,,,,,,,,  0.06 
CGH         ,,,,,,,,,,,,,,  -   
NDR         ,,,,,,,,,,,,,,  0.39 
TPCH        ,,,,,,,,,,,,,,  0.56 
EPG         ,,,,,,,,,,,,,,  0.34 
PLANB       ,,,,,,,,,,,,,,  0.00 
SCN         ,,,,,,,,,,,,,,0.464851784477
S11         ,,,,,,,,,,,,,,0.000000000000
PLAT        ,,,,,,,,,,,,,,0.001007851573
SLP         ,,,,,,,,,,,,,,0.033869779514
TVT         ,,,,,,,,,,,,,,0.000000000000
GPSC        ,,,,,,,,,,,,,,0.416295113531
ORI         ,,,,,,,,,,,,,,0.395446915402
DAII        ,,,,,,,,,,,,,,0.000000000000
HPT         ,,,,,,,,,,,,,,0.041310115871
BR          ,,,,,,,,,,,,,,0.382398985758
ASEFA       ,,,,,,,,,,,,,,0.303307805456
WICE        ,,,,,,,,,,,,,,0.037310232634
AMATAV      ,,,,,,,,,,,,,,0.365923293601
COM7        ,,,,,,,,,,,,,,0.431577250207
PIMO        ,,,,,,,,,,,,,,0.144021273396
ATP30       ,,,,,,,,,,,,,,0.894176453042
TKN         ,,,,,,,,,,,,,,0.214482088397
JWD         ,,,,,,,,,,,,,,0.709288626328
KOOL        ,,,,,,,,,,,,,,0.271085173449
LPH         ,,,,,,,,,,,,,,0.036664256052
J           ,,,,,,,,,,,,,,0.675850644573
TWPC        ,,,,,,,,,,,,,,0.025358003556
SCI         ,,,,,,,,,,,,,,0.153499833176
RP          ,,,,,,,,,,,,,,0.148106834714
SR          ,,,,,,,,,,,,,,0.172324029686
TNP         ,,,,,,,,,,,,,,0.001901952521
SPRC        ,,,,,,,,,,,,,,0.108589071000
TACC        ,,,,,,,,,,,,,,0.013032863772
K           ,,,,,,,,,,,,,,0.006708158949
